X,Y
76.97958625,28.61655205
76.97817315,28.61751545
76.97643599,28.6190954
76.9792094,28.6176368
76.97959495,28.6176049
76.97990385,28.6165492
76.9801299,28.61654725
76.98050095,28.6165439
76.980961,28.6165398
76.98078355,28.61779665
76.98112083,28.60967413
76.98230775,28.6092091
76.98433831,28.60846451
76.98336069,28.6084919
76.98112905,28.61050995
76.98422383,28.60862288
76.9863744,28.60938035
76.98606923,28.61007604
76.9865493,28.60994897
76.98675124,28.61014771
76.9856548,28.6108676
76.98733906,28.60842224
76.98750282,28.6091689
76.9879883,28.60923937
76.98667535,28.6093626
76.98691625,28.60949461
76.98759535,28.6097217
76.98916155,28.60850895
76.9884724,28.60916225
76.987991,28.6101038
76.98736379,28.61098464
76.98799634,28.6104613
76.99009894,28.6102473
76.9885623,28.6107803
76.989874,28.60913875
76.99023265,28.60978405
76.99011238,28.61054412
76.99192575,28.6108432
76.98760384,28.61206308
76.9887483,28.61160135
76.98793785,28.61284765
76.98764185,28.6129673
76.9880611,28.6130249
76.98828909,28.61330725
76.99018382,28.6134945
76.98884576,28.61373691
76.990596,28.61150285
76.9916125,28.6115088
76.99201025,28.61152595
76.9918405,28.6119786
76.98958502,28.61319715
76.99040505,28.6133318
76.9907406,28.61347435
76.99072445,28.6137369
76.99210695,28.6133883
76.99175897,28.61370465
76.98114961,28.61436491
76.98213445,28.6152436
76.9814114,28.6168198
76.9825023,28.61619465
76.98231895,28.61662665
76.98297325,28.61528675
76.9826922,28.6159143
76.9831227,28.61572137
76.98266575,28.6160552
76.9830157,28.61649835
76.9848873,28.61435931
76.9852334,28.61389865
76.9842449,28.6150688
76.98454938,28.61504886
76.9843134,28.61549508
76.9846262,28.61529645
76.98461345,28.6157194
76.98471501,28.61549972
76.98412565,28.61612625
76.9844718,28.61641869
76.98499839,28.61590552
76.98458571,28.61612775
76.98469095,28.61633315
76.984981,28.6164609
76.98140525,28.61742015
76.97886343,28.61782207
76.98139058,28.61795581
76.98229395,28.6173774
76.9829678,28.6167604
76.98270985,28.6168899
76.9833343,28.6168191
76.98412315,28.6167903
76.9841891,28.6169885
76.9840186,28.6172418
76.98474546,28.6169891
76.98433019,28.61735028
76.9850732,28.6179241
76.98588975,28.61692975
76.9854908,28.6171135
76.98563595,28.6169281
76.9862812,28.6167717
76.9860904,28.6168465
76.98641065,28.61675165
76.98623581,28.61712524
76.9865271,28.6172521
76.98576475,28.6176521
76.98639522,28.6176544
76.98599461,28.61761306
76.9854768,28.6178362
76.98614555,28.617413
76.98408804,28.61809921
76.98465852,28.61827596
76.98457966,28.61919798
76.98576108,28.61815163
76.98644027,28.61797749
76.98601632,28.61813746
76.9865585,28.61849495
76.98713985,28.618393
76.98600295,28.6188479
76.9883256,28.61410624
76.9887769,28.61466175
76.98812241,28.6144534
76.9892486,28.6140851
76.9883357,28.61488785
76.98825795,28.61604908
76.98877015,28.61652195
76.98982343,28.6144476
76.9907015,28.61419485
76.99000135,28.61533995
76.9896339,28.61599015
76.98712155,28.61678957
76.98797219,28.61693984
76.98730163,28.6174237
76.98920602,28.61746027
76.98752055,28.6189344
76.98719799,28.61890309
76.98690985,28.6188905
76.98824176,28.61861392
76.9899695,28.6184362
76.9891872,28.61856905
76.9886935,28.6185949
76.99077965,28.61838785
76.99220969,28.6185097
76.9914179,28.619423
76.98051695,28.62345674
76.98462297,28.6194316
76.9860042,28.62122445
76.9832358,28.62225637
76.9891852,28.61937475
76.98826035,28.62083045
76.99203595,28.61975035
76.99165105,28.6202339
76.99107016,28.62075785
76.9907563,28.62133235
76.99099645,28.62415075
76.95509709,28.64794379
76.96141655,28.63744175
76.9861251,28.6424394
76.7008808,28.6946261
76.7775864,28.69031969
76.77762275,28.6907185
76.77865795,28.6887312
76.77925564,28.68837621
76.77834825,28.68904485
76.77844092,28.68920849
76.7796216,28.6881974
76.77840908,28.68988448
76.7780072,28.6905265
76.78014155,28.68972537
76.77973551,28.69073222
76.7764711,28.69019605
76.7819525,28.68856521
76.78156949,28.688813
76.78155138,28.68937804
76.7825746,28.6885896
76.78316118,28.68830568
76.78065491,28.69019834
76.781032,28.69085632
76.78239695,28.68950925
76.78266177,28.68970605
76.78279676,28.69018295
76.7826518,28.6906123
76.77645915,28.6917944
76.77698508,28.69098193
76.77719852,28.69146496
76.77753311,28.69090776
76.77678749,28.6916642
76.77812874,28.69183841
76.77743846,28.6930034
76.7780288,28.6936872
76.7776715,28.6943696
76.77806446,28.69470965
76.77837687,28.69187195
76.7782664,28.69209863
76.77876939,28.69200926
76.77918525,28.69179986
76.77945173,28.69132187
76.781053,28.6912088
76.7796488,28.69186005
76.78000022,28.69194711
76.77946163,28.69245154
76.78045635,28.6925612
76.78023785,28.69235285
76.7817239,28.69126299
76.78197194,28.69115826
76.7806354,28.6917887
76.78226345,28.6910827
76.78272868,28.69097949
76.78308317,28.69169804
76.77655585,28.6940455
76.778735,28.69385828
76.77898345,28.69403035
76.77922945,28.69385745
76.77930863,28.6943209
76.779549,28.6946529
76.78189686,28.69365027
76.78086565,28.69446224
76.7819867,28.69444275
76.781433,28.69463125
76.78344328,28.69376453
76.78302855,28.69424915
76.78334272,28.69193548
76.7551954,28.71338815
76.76536216,28.71546185
76.76998485,28.71512169
76.77275895,28.71358682
76.7707892,28.7142579
76.77078647,28.7145475
76.77166135,28.7142533
76.76729691,28.7158472
76.77067696,28.71648229
76.77201406,28.71649527
76.77278695,28.7168497
76.77016086,28.71810577
76.77086701,28.71788675
76.77122515,28.7174094
76.77232474,28.71773788
76.77251772,28.71807201
76.72960872,28.72309981
76.7693556,28.71818045
76.7702877,28.71859461
76.77038545,28.71883435
76.77056576,28.71945057
76.7721978,28.7186968
76.77090634,28.71899969
76.7719402,28.71947005
76.7707582,28.71976865
76.770367,28.7202754
76.77049667,28.72052952
76.76812144,28.7215797
76.77105605,28.72104835
76.77080625,28.72209495
76.7524593,28.73789896
76.77744605,28.70429465
76.7750112,28.71357973
76.77432625,28.7135631
76.7746067,28.7137249
76.77312852,28.71461059
76.77517144,28.71453375
76.77594695,28.7142191
76.7763055,28.71413925
76.7758128,28.71496635
76.7750801,28.71518025
76.77641835,28.71514435
76.77617063,28.71555561
76.77693041,28.71508099
76.77340769,28.71586689
76.77380655,28.71607095
76.77288035,28.7163554
76.7738084,28.71677976
76.77446631,28.71648613
76.77237749,28.71732468
76.77255254,28.71778715
76.77303285,28.71780222
76.77533019,28.7159981
76.776565,28.71595015
76.77563418,28.71650073
76.77624451,28.71639277
76.77644977,28.71616781
76.77769801,28.71565131
76.77729731,28.71575016
76.77713176,28.71641773
76.77658215,28.71659915
76.7750922,28.71700625
76.77543804,28.7175417
76.7758055,28.71807235
76.77649709,28.71771428
76.77744914,28.71799255
76.7792317,28.71668445
76.81595825,28.70580378
76.81241855,28.7074813
76.81292355,28.70811045
76.8133812,28.70811265
76.81240274,28.70867308
76.81239195,28.70903895
76.81308445,28.70918005
76.81272245,28.70936855
76.8137807,28.70797635
76.81681634,28.7078237
76.81445374,28.70948089
76.8153819,28.7094053
76.81587781,28.70996295
76.81518472,28.7102726
76.81468139,28.71131875
76.81507395,28.7172977
76.77275395,28.71849854
76.77386713,28.71823427
76.78027845,28.71861456
76.7758597,28.7190471
76.7747582,28.7190584
76.77197451,28.71923062
76.77351645,28.72000275
76.7754277,28.71975754
76.7757085,28.71992336
76.77614465,28.7198523
76.7772463,28.7199072
76.774888,28.72145919
76.77750701,28.72100826
76.77763535,28.7213168
76.777678,28.72292976
76.81358585,28.72745565
76.79764646,28.73048205
76.8128039,28.73081815
76.80670625,28.73932335
76.8112787,28.7357266
76.71045055,28.81800405
76.7107466,28.8180254
76.7685742,28.7699512
76.7686386,28.7700384
76.76687603,28.77119603
76.76728239,28.77050175
76.75692455,28.78405615
76.75721586,28.78406349
76.7926608,28.7559012
76.79319405,28.7557601
76.80229924,28.74212806
76.8024553,28.74101529
76.80411753,28.74052096
76.80402511,28.74044879
76.80605395,28.74023116
76.80493101,28.74144197
76.80257098,28.74235726
76.80335157,28.74287467
76.80455471,28.74211349
76.80489337,28.7428777
76.80215481,28.74338244
76.80303915,28.74363495
76.80417366,28.74342811
76.80483609,28.7431
76.80406895,28.74396175
76.80451475,28.7436921
76.8043121,28.74403725
76.80461493,28.7440241
76.80529036,28.74541447
76.80380694,28.74641804
76.804313,28.7459321
76.80408218,28.74775005
76.80205762,28.74996967
76.80210507,28.74944785
76.8040582,28.74923235
76.80513505,28.740374
76.8055959,28.7403117
76.80234362,28.74062463
76.80691085,28.74070755
76.8074294,28.7404507
76.80736465,28.74117815
76.8075828,28.74135
76.80563214,28.7425476
76.80636507,28.74249031
76.80611943,28.74278815
76.8069986,28.74178525
76.80819941,28.74153008
76.8069261,28.74273249
76.80813839,28.74248151
76.80767788,28.74253202
76.80807665,28.7429081
76.80963031,28.74140297
76.810273,28.74131495
76.80847783,28.74215268
76.80895345,28.74249322
76.809491,28.74284085
76.8095372,28.74203254
76.8101132,28.74178885
76.8059371,28.74299779
76.80510015,28.74433755
76.80735469,28.74309471
76.8070968,28.7435099
76.80682703,28.74421758
76.80602101,28.74527272
76.80691075,28.74496185
76.8088069,28.74325765
76.80899744,28.74316752
76.80869725,28.74434115
76.8109837,28.74325136
76.8083021,28.7445707
76.80963016,28.7447988
76.81025921,28.74411614
76.80381499,28.74721896
76.8075238,28.7472762
76.80780591,28.74750808
76.8080692,28.74810005
76.80740598,28.74585948
76.80955723,28.7460154
76.80944395,28.747561
76.8135658,28.74877815
76.7435737,28.7980705
76.74337485,28.7981357
76.79213098,28.79425728
76.82053005,28.6825005
76.85685372,28.6904345
76.85673785,28.68972505
76.8575529,28.6901883
76.85603,28.69137485
76.85529729,28.69159947
76.85632346,28.69133054
76.8563298,28.6921022
76.85681451,28.69173095
76.8547719,28.69239245
76.85510015,28.69280605
76.8544521,28.69291395
76.85710378,28.69254603
76.856684,28.69245295
76.85751877,28.69074598
76.85764743,28.69187486
76.8585542,28.69204035
76.85784767,28.69312492
76.90291784,28.6720509
76.90372214,28.6718203
76.88771489,28.68047592
76.88785383,28.68048768
76.8945282,28.6760361
76.895714,28.6753016
76.89582935,28.6756849
76.8946973,28.67609985
76.88427985,28.68685115
76.8842254,28.68725105
76.88436705,28.68730205
76.88492045,28.6864815
76.81928024,28.70109182
76.8174201,28.7031158
76.81732784,28.70511551
76.81787411,28.70554764
76.81912413,28.70541479
76.81704145,28.70667335
76.8166318,28.7069143
76.81740315,28.70666175
76.81764665,28.70679235
76.81732621,28.70690773
76.81764884,28.7064107
76.81864607,28.70644103
76.81781109,28.70719202
76.8195365,28.70524795
76.82103785,28.70546545
76.82067815,28.70531488
76.82187789,28.70562792
76.8200157,28.7059921
76.81968022,28.70708394
76.82110879,28.70658549
76.8206742,28.7069694
76.82005133,28.70694504
76.82405195,28.7039368
76.8248769,28.7019696
76.8253159,28.7025332
76.82217766,28.70501461
76.82253965,28.70538115
76.82238137,28.7057431
76.82255251,28.70591228
76.8229819,28.70583339
76.82292197,28.7060341
76.8226548,28.70634625
76.82288356,28.70725484
76.82367348,28.70661731
76.82404185,28.7071003
76.81832427,28.70752279
76.81814224,28.70824221
76.8189218,28.70798439
76.81867756,28.70858109
76.81919964,28.7086328
76.8173507,28.70932035
76.81921292,28.70913493
76.8201744,28.70791411
76.81936745,28.70806375
76.81986035,28.7080418
76.82053411,28.70844175
76.81982026,28.70939962
76.8195111,28.7099515
76.82094965,28.7094696
76.82080279,28.70866738
76.82108128,28.70906004
76.82159248,28.70974034
76.81832431,28.71062471
76.81627664,28.71240595
76.8171031,28.71274165
76.81996394,28.71161821
76.82395233,28.70795188
76.82165955,28.70867165
76.82219661,28.70878118
76.82173389,28.70924631
76.82258505,28.7089444
76.82178142,28.70947042
76.82413215,28.70877285
76.82378758,28.70850665
76.8181888,28.712927
76.8226778,28.71933181
76.82761782,28.73074411
76.83764905,28.73598399
76.8545753,28.72562085
76.8441656,28.7318103
76.8545106,28.73255425
76.85295161,28.733869
76.85730695,28.7306428
76.8586033,28.7298949
76.857383,28.7300788
76.8580512,28.7307381
76.85773885,28.73179365
76.8590048,28.7310714
76.8556308,28.7328703
76.85874484,28.73209566
76.85656154,28.73337245
76.85952595,28.74006615
76.8749287,28.7055719
76.87589965,28.7039416
76.87627314,28.71083891
76.87796385,28.7100038
76.8800481,28.70985055
76.88121175,28.70886245
76.88519649,28.70859268
76.8775378,28.71127225
76.88022955,28.71015265
76.8798011,28.7109069
76.8811596,28.71249985
76.8807296,28.7120573
76.87483018,28.71517431
76.87663905,28.7142713
76.87079786,28.71636063
76.87232585,28.71766865
76.87492272,28.71593663
76.8746564,28.7180123
76.87557815,28.71697285
76.8765344,28.71743085
76.87685755,28.71263614
76.879402,28.7133117
76.877002,28.71486155
76.87739395,28.7154545
76.87569061,28.71516309
76.8798884,28.7140393
76.8777606,28.71603285
76.87965115,28.71705065
76.87999621,28.71569735
76.8861922,28.70563535
76.8877955,28.7065558
76.88561065,28.7071501
76.88252935,28.70770075
76.88321585,28.70876965
76.88537301,28.708164
76.88736493,28.70899675
76.88950399,28.7076713
76.88934255,28.7082676
76.89011155,28.70827265
76.8885709,28.70941025
76.8897368,28.70886875
76.8909038,28.7080119
76.89561715,28.7103552
76.88915408,28.71165841
76.89126855,28.7110431
76.89036773,28.71136287
76.8835511,28.71433855
76.88649238,28.71343819
76.88304565,28.71600275
76.89044885,28.71455175
76.88947825,28.71568315
76.8902125,28.71678395
76.89144555,28.7161999
76.89211455,28.71674135
76.902273,28.71775149
76.8693064,28.72405905
76.87062399,28.7244672
76.8707668,28.72429985
76.87096775,28.7244024
76.871275,28.72431835
76.87019645,28.72497498
76.87103192,28.72484891
76.8692141,28.7256441
76.87002642,28.7263182
76.87114743,28.72609159
76.8704311,28.72605585
76.8687942,28.72705255
76.87083083,28.72669669
76.87110841,28.72732657
76.87093438,28.72760864
76.87127335,28.72771045
76.87360405,28.7184139
76.87364,28.72116315
76.87237814,28.72213896
76.87099907,28.72314648
76.87367625,28.7231473
76.87440025,28.7236812
76.87150801,28.72379489
76.87237985,28.7242328
76.87251815,28.72448425
76.8737109,28.72453363
76.8715865,28.72528105
76.8719482,28.72549865
76.87170417,28.7256728
76.87232263,28.72534366
76.87156825,28.72636608
76.87250595,28.72606685
76.87212624,28.72613441
76.8719448,28.7254053
76.87340213,28.72513152
76.87335653,28.72575
76.873271,28.72554927
76.87360546,28.72581973
76.87283425,28.7259761
76.873152,28.72611775
76.87286606,28.72636457
76.8740623,28.72597535
76.87385768,28.72510208
76.87471039,28.72570833
76.8762212,28.72567315
76.8750534,28.725682
76.8716673,28.72750865
76.87186075,28.72777285
76.87302943,28.72656116
76.87319935,28.72675615
76.87316393,28.727094
76.87380385,28.727846
76.87304942,28.72790083
76.87173875,28.72812295
76.87414425,28.728418
76.872852,28.72892615
76.8732308,28.72909195
76.8737956,28.7285757
76.8741536,28.72668649
76.87476073,28.72670289
76.8750258,28.726754
76.87459595,28.72781555
76.87480992,28.72751494
76.87443185,28.72805445
76.87432962,28.72838108
76.86126875,28.7316883
76.87279014,28.72932566
76.8725193,28.72931055
76.89104416,28.72157083
76.8979246,28.7237795
76.89573694,28.72671486
76.8941475,28.72861805
76.8942702,28.72869425
76.89277188,28.73403983
76.8887488,28.736148
76.8894172,28.736435
76.89147095,28.7366516
76.89126735,28.73682875
76.89257163,28.73664946
76.89435885,28.73097865
76.89405375,28.7314214
76.8942637,28.73135055
76.894603,28.7315784
76.89412185,28.7321548
76.8944735,28.7318634
76.8951048,28.73111245
76.89496635,28.73173944
76.89542455,28.731628
76.89582825,28.732614
76.89592545,28.73368235
76.89626118,28.73200585
76.89638025,28.732868
76.8965891,28.73279535
76.89686105,28.73303005
76.90031774,28.7340128
76.89931642,28.73381472
76.8999452,28.7345463
76.89402805,28.7352557
76.89552101,28.73520657
76.89561455,28.73596045
76.89307406,28.7372388
76.89567095,28.7362672
76.895941,28.73697725
76.89661665,28.7349576
76.8969063,28.73497425
76.89723315,28.73497
76.89666935,28.7358114
76.8974958,28.7349358
76.89805802,28.73559016
76.89585815,28.73651427
76.89397822,28.73678357
76.89636647,28.73722868
76.89723992,28.73693705
76.8969864,28.73725155
76.8983725,28.73673825
76.891473,28.7382838
76.89651475,28.7381795
76.89734849,28.73826867
76.89840082,28.73984707
76.89896692,28.73544434
76.93639215,28.66932775
76.93745259,28.66987305
76.9369809,28.66939525
76.93643484,28.66960845
76.9398191,28.6704999
76.93977055,28.6706528
76.9393253,28.67157785
76.92625527,28.68742969
76.9325348,28.6813913
76.9453899,28.67954931
76.9454626,28.67851059
76.92301315,28.69533905
76.9230652,28.69541045
76.93212375,28.6927318
76.9335514,28.69522025
76.9445645,28.68980995
76.94457695,28.68991285
76.9465151,28.6882237
76.94666075,28.6881061
76.94657499,28.68898572
76.94671519,28.68891895
76.9814366,28.66662717
76.9706794,28.6873315
76.97069035,28.68746525
76.9077699,28.70525279
76.9101909,28.7063291
76.92919399,28.70673986
76.907685,28.7096954
76.9057825,28.712515
76.9345816,28.69724746
76.93568805,28.7003707
76.93781111,28.70519579
76.9390793,28.7089829
76.86275665,28.74408775
76.86409865,28.74686975
76.86411907,28.74666614
76.8647636,28.74721313
76.8681393,28.7463714
76.8668266,28.74749965
76.8678809,28.7473746
76.8678279,28.747586
76.8672011,28.747933
76.86830565,28.74814793
76.86960275,28.7473702
76.8690482,28.74759025
76.86934952,28.74881521
76.8695756,28.74882115
76.87124885,28.7486498
76.87094263,28.7490732
76.8702248,28.74962585
76.87071149,28.74961981
76.87104674,28.74981097
76.86852195,28.74981485
76.86953475,28.7498402
76.87022337,28.75007525
76.8741139,28.74499404
76.88448615,28.74149775
76.8720808,28.7462103
76.8719161,28.74774032
76.872597,28.74735385
76.87243503,28.74806157
76.87154253,28.74805441
76.87326099,28.74802545
76.87329963,28.74781734
76.8737125,28.7478633
76.87277175,28.74799726
76.8741367,28.74733323
76.87464785,28.7477426
76.87127338,28.74896615
76.8713593,28.7497142
76.8717837,28.74973875
76.87260056,28.74924593
76.8732225,28.7487197
76.8740483,28.7484789
76.87396113,28.74883014
76.87327651,28.74967787
76.8735115,28.74985575
76.87438445,28.74939895
76.87652275,28.74932775
76.8689791,28.80269425
76.96886444,28.75048824
76.9695619,28.7503062
76.9700091,28.75020995
76.9699208,28.7503611
76.95641913,28.75868026
76.96547205,28.75516685
76.9662315,28.75520343
76.96653291,28.75452559
76.96684706,28.75454934
76.96580535,28.75657835
76.9676132,28.75541399
76.96713456,28.75453768
76.9659479,28.7568319
76.96616735,28.75706505
76.96599306,28.7573116
76.9652881,28.757456
76.96563895,28.757451
76.9661502,28.75756855
76.96598525,28.75744305
76.96564395,28.75782135
76.96635393,28.7580643
76.9649516,28.75770795
76.96632295,28.7576891
76.96667975,28.7581835
76.9651411,28.7584827
76.9654967,28.7586458
76.96602175,28.7587896
76.96719144,28.75829549
76.97079628,28.75058773
76.97085745,28.75115962
76.97251985,28.75123425
76.97441336,28.75122071
76.97221725,28.75121515
76.97549438,28.75421018
76.9810154,28.7632231
76.98103754,28.76353087
76.9812409,28.7635508
76.98145235,28.7625832
76.9829637,28.76662626
76.96919395,28.7735249
76.976694,28.7746201
76.97215845,28.78410552
76.97563715,28.78407918
76.98572824,28.77910401
76.9150382,28.80479244
76.9320694,28.78585831
76.976545,28.79460735
77.00026505,28.47709345
77.0002778,28.4790328
77.00136622,28.4766553
77.0004403,28.47788656
77.00081756,28.47783013
77.00048725,28.47912455
77.00069655,28.47889823
77.00085061,28.47923395
77.00085946,28.4790727
77.00294915,28.4782942
77.00200105,28.4792921
77.00034605,28.47970075
77.00162045,28.4795769
77.0011357,28.4799937
77.00136705,28.4799822
77.00171582,28.4796712
77.0006764,28.48016395
77.00095015,28.4801387
77.00117225,28.48054855
77.0031714,28.48052485
77.00181415,28.47960815
77.0020151,28.48001175
77.001793,28.48001465
77.0023116,28.4801388
77.0031714,28.48052485
77.00119555,28.48077695
77.00110666,28.48098112
77.00212205,28.48108263
77.0014427,28.48116775
77.00144815,28.4813341
77.0011214,28.48130765
77.00212205,28.48108263
77.00163755,28.48171015
77.00227515,28.4808749
77.00250455,28.48112232
77.00297905,28.4808723
77.00312995,28.4811683
77.00386997,28.48139525
77.0003073,28.48241195
77.00169285,28.48219545
77.00149815,28.4822279
77.0022729,28.48631345
77.00229865,28.4868612
77.00213805,28.48692685
77.00574765,28.4769022
77.0045896,28.478903
77.00626755,28.4770833
77.0066334,28.4768353
77.00671435,28.4772389
77.00681975,28.4776515
77.0072202,28.477415
77.0078711,28.47736265
77.0067762,28.4786001
77.0082857,28.47858375
77.0074325,28.4790159
77.00581955,28.4793847
77.0049473,28.4801556
77.00338705,28.48099605
77.00331505,28.48161545
77.0039211,28.4819577
77.00503074,28.48080135
77.00596175,28.4796757
77.0090611,28.47757165
77.0094894,28.47772335
77.01070945,28.4768953
77.00994075,28.4774704
77.01100805,28.47730625
77.00961765,28.4781815
77.010069,28.47792855
77.00896565,28.4792086
77.0092342,28.47849045
77.0104089,28.4782692
77.0110589,28.47826575
77.0113378,28.47898715
77.01129755,28.4767971
77.0118565,28.4767667
77.0127574,28.47685225
77.0127891,28.4773329
77.01319815,28.47700795
77.0138556,28.47779225
77.01219455,28.47860425
77.0125524,28.47894565
77.0122442,28.4790744
77.0130159,28.4784324
77.01330055,28.47834865
77.0131295,28.4789086
77.0137051,28.4788867
77.01404089,28.47881973
77.01384585,28.4791449
77.00886275,28.4802539
77.00967438,28.48088517
77.0071698,28.4815753
77.0127161,28.48031785
77.01249885,28.48070741
77.0122479,28.4795378
77.01347955,28.4797954
77.00429355,28.48210735
77.00417425,28.4824185
77.00433295,28.4826614
77.00469114,28.48379235
77.0050384,28.4840571
77.00567045,28.48378265
77.0052813,28.4843544
77.00478895,28.48475245
77.0057334,28.4841773
77.00560875,28.48438085
77.00521539,28.48465168
77.0058968,28.4845169
77.0070369,28.4822572
77.00705535,28.4825891
77.00628085,28.48276265
77.00726871,28.4834287
77.00732412,28.48261162
77.00834565,28.4832803
77.00669943,28.48346371
77.00616545,28.48460625
77.00667285,28.48488735
77.00842278,28.48376442
77.00807435,28.4846125
77.0040337,28.4854715
77.00490685,28.48494255
77.00529325,28.4848894
77.00541335,28.4853116
77.005285,28.4853031
77.00323385,28.4864944
77.0037876,28.4868908
77.0050991,28.48656235
77.00570533,28.48706516
77.00518391,28.48746108
77.00677416,28.48527005
77.0069825,28.4860821
77.00666954,28.48634273
77.00699165,28.48742555
77.00776417,28.48629119
77.00793061,28.48737101
77.00813735,28.4869495
77.0086862,28.4835238
77.00988847,28.48404708
77.00877765,28.48427475
77.00976142,28.48447126
77.0124476,28.48206865
77.0121642,28.4829946
77.01239556,28.48392464
77.0123634,28.4845684
77.0128637,28.48436545
77.01280665,28.4846568
77.0132121,28.48449545
77.01344533,28.48464443
77.01334695,28.4847943
77.00956965,28.486013
77.0105768,28.48518185
77.01145945,28.4851612
77.01029067,28.48621441
77.01090835,28.4862889
77.01141625,28.4863027
77.01320002,28.48569974
77.01294314,28.48599502
77.01337713,28.48610395
77.0136907,28.48575725
77.0127254,28.4865018
77.01284267,28.48702259
77.01263889,28.48640691
77.01301073,28.48658784
77.01371155,28.48677066
77.014013,28.4866318
77.013415,28.48739415
77.0008705,28.48926865
77.00078076,28.48946447
77.0020839,28.489643
77.00221445,28.4886317
77.00129625,28.490655
77.0004647,28.4911099
77.00249865,28.4916124
77.00322342,28.49132034
77.00174015,28.4917596
77.00268651,28.49215943
77.00340003,28.49226948
77.00087856,28.49286282
77.00080765,28.49371915
77.00336513,28.4940481
77.00336546,28.4940481
77.0009715,28.49513405
77.00535909,28.4876544
77.00567498,28.48850512
77.00349195,28.48952265
77.00403155,28.48900895
77.00394855,28.4893609
77.00493366,28.48921319
77.00542714,28.48949144
77.0043623,28.49032865
77.0058642,28.4899498
77.0061039,28.49014765
77.00859055,28.4900412
77.00414215,28.49085805
77.00371995,28.49163155
77.00430494,28.49151045
77.00477055,28.49049955
77.00521604,28.49101282
77.00535,28.4913416
77.00565269,28.49148546
77.0033804,28.49190475
77.0044308,28.49203685
77.00443225,28.49258155
77.00442797,28.49178317
77.00506777,28.49205819
77.00567295,28.49182035
77.00491255,28.49239145
77.00590588,28.49259916
77.00516015,28.49275541
77.00550212,28.49306336
77.0072313,28.4907204
77.00710115,28.4914993
77.00765787,28.490832
77.00637751,28.4927317
77.0077588,28.49247915
77.0072302,28.49314805
77.0074473,28.4929147
77.00792935,28.49304005
77.00831955,28.4930195
77.00884752,28.4886445
77.00925835,28.489713
77.0094018,28.4894854
77.0096139,28.48916245
77.00900456,28.49017849
77.0090289,28.4900634
77.0118148,28.48778965
77.0125933,28.4879224
77.01222636,28.48816685
77.01274835,28.48819825
77.0134211,28.4882073
77.0138795,28.488135
77.0136559,28.48860436
77.01243965,28.4889691
77.01196333,28.48910254
77.01329485,28.4896789
77.00934557,28.49039314
77.0091796,28.4906659
77.00895145,28.4910339
77.00936961,28.49114889
77.00999595,28.49115575
77.0087249,28.4923937
77.00842125,28.49267894
77.00946775,28.49276015
77.01060905,28.49175855
77.0111233,28.4920381
77.01141225,28.4927669
77.01285699,28.4904167
77.0134532,28.4908096
77.0130197,28.49070909
77.0118605,28.4921808
77.01231505,28.4922229
77.0128939,28.49268045
77.01301435,28.49290475
77.0038478,28.4930443
77.0038478,28.4930443
77.00395706,28.4936702
77.00509487,28.4932338
77.0041521,28.4932359
77.0041521,28.4932359
77.00424465,28.4930516
77.00377495,28.49417235
77.00437685,28.49377805
77.0046303,28.4934478
77.005639,28.4942314
77.0043739,28.49544684
77.0043762,28.49545314
77.0047954,28.49442425
77.00485095,28.4948988
77.00524854,28.49553377
77.00488525,28.49571989
77.00626995,28.49352605
77.00647955,28.49328725
77.00702855,28.49365085
77.00713429,28.49347823
77.00711245,28.49387335
77.00711245,28.49387335
77.00792935,28.49304005
77.007651,28.49328375
77.00815975,28.4932144
77.00791755,28.4938224
77.00842875,28.4938837
77.0061484,28.49531435
77.00736442,28.49534325
77.0068832,28.49552175
77.0079925,28.4953548
77.00691165,28.4961416
77.00714305,28.4968355
77.00770701,28.49630531
77.00811988,28.49581654
77.00828851,28.49621415
77.00807544,28.49636249
77.00747136,28.49658457
77.0082739,28.4969048
77.0088419,28.49346445
77.00904015,28.49385855
77.0093885,28.4939434
77.00996502,28.49424826
77.01001075,28.49372575
77.01120321,28.49346296
77.01170425,28.49345005
77.01007489,28.49390941
77.01145495,28.4937711
77.00865484,28.4958095
77.00971228,28.49572156
77.0103167,28.49455123
77.0104879,28.4952046
77.01153639,28.49361684
77.0119625,28.49347675
77.01259848,28.49335033
77.0123783,28.49405505
77.01265274,28.49381793
77.01332655,28.4931174
77.0136449,28.4931543
77.01301763,28.49363586
77.0136465,28.49394286
77.01153485,28.4945253
77.0124301,28.49459755
77.0127198,28.4949358
77.0085806,28.49614674
77.0096278,28.4959534
77.0096877,28.49628746
77.0093511,28.49622745
77.0085546,28.4966934
77.01010341,28.4969314
77.0101561,28.49613244
77.0107453,28.4959011
77.0107166,28.4962634
77.01116266,28.4965498
77.01095875,28.49707805
77.01132967,28.49718836
77.00918717,28.49746181
77.01040942,28.49852974
77.0101138,28.4972717
77.0099055,28.4985
77.0116936,28.4962792
77.0116211,28.4970744
77.01345785,28.49673625
77.01307175,28.4968867
77.0117718,28.4977826
77.01257395,28.49773105
77.01164155,28.4979498
77.0118986,28.49792155
77.01212245,28.497898
77.01234615,28.4978797
77.01155339,28.4983891
77.01202601,28.4984831
77.0150458,28.47690655
77.01444915,28.4773785
77.0152362,28.477323
77.01613775,28.47719646
77.01639225,28.47686525
77.0164823,28.47782215
77.01455895,28.47796585
77.014948,28.47814335
77.01504605,28.47911426
